user_id,receiver_id,amount,hour,device_id,new_device,night_tx,high_amount,fraud_receiver,fraud_prob,is_fraud,network_cluster_size,receiver_risk_score
857.0,38,2794.6334659569543,18,857_dev_2,0,0,0,0,0.0,0,1.0,0.019230769230769232
83.0,70,2364.953641707695,7,83_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.21481481481481482
798.0,488,5635.858713880998,19,798_dev_0,0,0,0,0,0.0,0,1.0,0.014492753623188406
756.0,460,939.368712372508,14,756_dev_1,0,0,0,0,0.0,0,1.0,0.0
96.0,300,1288.929397840055,23,96_dev_2,0,0,0,0,0.0,0,1.0,0.0
543.0,338,4854.462648242476,10,543_dev_1,0,0,0,0,0.0,0,1.0,0.01282051282051282
822.0,157,173.25048841845046,10,822_dev_2,0,0,0,0,0.0,0,1.0,0.0
21.0,297,571.0213381926906,19,21_dev_0,0,0,0,0,0.0,0,1.0,0.0
683.0,144,3290.0347987845507,13,683.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
734.0,395,890.4435079787031,17,734.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.25
819.0,0,2547.148874642545,16,819_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.22641509433962265
786.0,34,3175.9374008227637,16,786_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.21293800539083557
599.0,46,1518.7544179835409,13,599.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
20.0,395,2554.089640279724,23,20_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.25
422.0,328,100.0,17,422_dev_0,0,0,0,0,0.0,0,1.0,0.0
393.0,497,5946.517099419381,0,393_dev_0,0,1,0,0,0.0,0,1.0,0.061224489795918366
848.0,223,2372.5258869893755,17,848_dev_0,0,0,0,0,0.0,0,1.0,0.012345679012345678
695.0,299,4536.993068347984,10,695_dev_1,0,0,0,0,0.0,0,1.0,0.0
19.0,171,1565.6399487989015,18,19_dev_1,0,0,0,0,0.0,0,1.0,0.0
819.0,254,2571.391316061853,15,819_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.1962864721485411
303.0,399,2756.3005201816864,8,303_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.20448877805486285
118.0,417,2647.934643663897,18,118_dev_2,0,0,0,0,0.0,0,1.0,0.0
771.0,97,4736.390317714683,16,771_dev_0,0,0,0,0,0.0,0,1.0,0.0
553.0,147,1493.7784769998698,14,553_dev_0,0,0,0,0,0.0,0,1.0,0.012658227848101266
348.0,293,2361.62772393312,17,348_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21238938053097345
449.0,441,2736.70976562894,13,449.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.20498614958448755
651.0,473,2460.615131814554,13,651_dev_0,0,0,0,0,0.0,0,1.0,0.012987012987012988
706.0,201,711.9196851568524,12,706_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22
252.0,197,3553.4263038522413,7,252_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.2096317280453258
674.0,197,4227.545574466723,9,674_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2096317280453258
212.0,399,4230.609705818666,21,212_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.20448877805486285
490.0,167,3711.652809686789,15,490_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.1846590909090909
921.0,311,3947.245684047573,7,921_dev_0,0,0,0,0,0.0,0,1.0,0.0
60.0,115,2606.5949391392487,14,60.0_new_dev,1,0,0,0,0.0,0,1.0,0.010309278350515464
838.0,274,100.0,17,838_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2622549019607843
735.0,117,4991.347868720427,15,735_dev_0,0,0,0,0,0.0,0,1.0,0.0
308.0,227,6515.879572199583,19,308_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.185378590078329
801.0,450,2442.022023482956,20,801.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
499.0,377,6731.182547866309,22,499.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
227.0,27,4173.757727819087,21,227_dev_0,0,0,0,0,0.0,0,1.0,0.011494252873563218
218.0,394,3742.689947523044,18,218_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2481012658227848
604.0,186,2163.078587438842,8,604_dev_2,0,0,0,0,0.0,0,1.0,0.0
150.0,295,3387.205102423314,12,150_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21994884910485935
879.0,293,2282.9810388343426,14,879_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21238938053097345
382.0,387,5015.199179664801,16,382_dev_2,0,0,0,0,0.0,0,1.0,0.0
870.0,227,3123.911110812775,9,870_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.185378590078329
148.0,350,1553.3041025684738,23,148_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.18703241895261846
579.0,363,1228.0124654005162,10,579_dev_0,0,0,0,0,0.0,0,1.0,0.011904761904761904
443.0,164,3764.576453976983,21,443.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.19667590027700832
969.0,382,2569.8619587195703,10,969.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
805.0,205,2675.891156899486,7,805_dev_2,0,0,0,0,0.0,0,1.0,0.0
333.0,294,527.76641685895,14,333.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.23218997361477572
263.0,274,4388.127591673629,2,263.0_new_dev,1,1,0,1,0.5,0,0.000689655172413793,0.2622549019607843
127.0,244,7128.683855299042,11,127_dev_0,0,0,0,0,0.0,0,1.0,0.015625
586.0,201,513.5272795129515,19,586_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.22
859.0,294,1359.3749823442654,14,859_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.23218997361477572
138.0,244,3135.751832439931,15,138_dev_2,0,0,0,0,0.0,0,1.0,0.015625
24.0,254,3688.719020717636,12,24_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.1962864721485411
622.0,304,100.0,12,622_dev_0,0,0,0,0,0.0,0,1.0,0.0
226.0,201,4970.096405721985,17,226_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22
784.0,375,2085.623822458628,11,784_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18181818181818182
887.0,34,1462.9155872489328,5,887.0_new_dev,1,1,0,1,0.5,1,0.000689655172413793,0.21293800539083557
804.0,295,3859.1387014770144,10,804_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.21994884910485935
43.0,393,1370.258295169357,14,43_dev_0,0,0,0,0,0.0,0,1.0,0.0
782.0,281,1592.4189803874197,11,782_dev_0,0,0,0,0,0.0,0,1.0,0.0
283.0,330,1149.6011499098208,15,283_dev_0,0,0,0,0,0.0,0,1.0,0.011363636363636364
792.0,343,2853.7658197536343,4,792_dev_1,0,1,0,0,0.0,0,1.0,0.0
38.0,207,3383.441535796011,8,38_dev_0,0,0,0,0,0.0,0,1.0,0.0
595.0,319,152.60180056255194,16,595.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
518.0,73,5713.157310421748,6,518_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.24705882352941178
742.0,339,4935.097106888013,21,742_dev_1,0,0,0,0,0.0,0,1.0,0.0
297.0,249,3581.930036366766,15,297_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.19293478260869565
775.0,111,1106.6829003672274,7,775_dev_0,0,0,0,0,0.0,0,1.0,0.016129032258064516
211.0,298,4045.232960389852,17,211_dev_1,0,0,0,0,0.0,0,1.0,0.0
679.0,249,550.9340185505284,20,679_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.19293478260869565
727.0,397,3668.620081184021,5,727_dev_0,0,1,0,0,0.0,0,1.0,0.0
721.0,274,792.7348210697664,9,721.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.2622549019607843
315.0,254,642.3636287359245,14,315.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.1962864721485411
953.0,242,10658.166649414785,15,953_dev_1,0,0,1,1,0.7000000000000001,0,0.000689655172413793,0.18507462686567164
86.0,458,3532.454713093833,16,86_dev_0,0,0,0,0,0.0,0,1.0,0.0
640.0,274,1800.260727003611,16,640_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2622549019607843
727.0,383,2393.0335687425804,12,727_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.1891891891891892
233.0,10,1065.3297477196638,8,233_dev_1,0,0,0,0,0.0,0,1.0,0.0
380.0,422,2163.5162016291843,5,380_dev_0,0,1,0,1,0.2,0,0.000689655172413793,0.2430379746835443
376.0,332,2325.6406505432005,19,376_dev_2,0,0,0,0,0.0,0,1.0,0.0
357.0,216,5922.133418639152,18,357_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.18427518427518427
176.0,114,3463.6730668908936,10,176_dev_0,0,0,0,0,0.0,0,1.0,0.0
797.0,176,2138.8293167186466,0,797_dev_2,0,1,0,0,0.0,0,1.0,0.0
384.0,275,6646.478760715621,16,384_dev_0,0,0,0,0,0.0,0,1.0,0.0
179.0,56,1811.931485427709,3,179_dev_0,0,1,0,1,0.2,0,0.000689655172413793,0.21236559139784947
521.0,388,2262.7798607569257,19,521_dev_0,0,0,0,0,0.0,0,1.0,0.0
634.0,227,1750.9108743439251,3,634_dev_0,0,1,0,1,0.2,1,0.000689655172413793,0.185378590078329
379.0,230,3475.412526082105,16,379_dev_0,0,0,0,0,0.0,0,1.0,0.013333333333333334
406.0,70,2164.499370277205,15,406_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21481481481481482
930.0,98,1663.3853677885668,22,930_dev_0,0,0,0,0,0.0,0,1.0,0.012987012987012988
286.0,229,3795.707153009139,12,286_dev_0,0,0,0,0,0.0,0,1.0,0.0
53.0,495,3397.505810530538,20,53_dev_2,0,0,0,0,0.0,0,1.0,0.0
342.0,242,1385.3052084370547,11,342_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18507462686567164
236.0,125,3120.846084021504,21,236_dev_1,0,0,0,0,0.0,0,1.0,0.0
454.0,394,265.6146985865364,11,454_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2481012658227848
475.0,294,9484.09285879962,12,475_dev_2,0,0,1,1,0.7000000000000001,1,0.000689655172413793,0.23218997361477572
214.0,465,5203.558488137176,13,214_dev_0,0,0,0,0,0.0,0,1.0,0.0
482.0,56,3096.290423358725,21,482_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21236559139784947
250.0,397,833.2200344617452,9,250_dev_0,0,0,0,0,0.0,0,1.0,0.0
947.0,215,472.76032506359934,13,947_dev_0,0,0,0,0,0.0,0,1.0,0.0
759.0,103,7774.450587023208,5,759_dev_0,0,1,0,0,0.0,0,1.0,0.0
479.0,145,4362.2688248801,12,479_dev_0,0,0,0,0,0.0,0,1.0,0.009900990099009901
872.0,324,1975.3424418177767,13,872_dev_0,0,0,0,0,0.0,0,1.0,0.011764705882352941
412.0,26,7693.702992339664,5,412_dev_2,0,1,0,0,0.0,0,1.0,0.0
229.0,402,3488.716306662184,15,229_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.20207253886010362
549.0,325,4219.517605694208,11,549_dev_0,0,0,0,0,0.0,0,1.0,0.0
794.0,241,814.1562679761739,14,794_dev_0,0,0,0,0,0.0,0,1.0,0.0
121.0,16,3587.2855733808155,6,121_dev_0,0,0,0,0,0.0,0,1.0,0.0
233.0,315,4263.624985630081,3,233_dev_0,0,1,0,0,0.0,0,1.0,0.0
512.0,42,3582.872273055098,18,512_dev_0,0,0,0,0,0.0,0,1.0,0.011235955056179775
413.0,294,2256.1918255825826,22,413.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.23218997361477572
252.0,207,3377.9283212963373,10,252.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
168.0,155,1576.7800639009397,10,168_dev_0,0,0,0,0,0.0,0,1.0,0.013333333333333334
527.0,112,1187.431623218342,18,527_dev_1,0,0,0,0,0.0,0,1.0,0.0
599.0,71,1493.495788747304,14,599_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2074468085106383
774.0,1,6661.593777469045,4,774_dev_0,0,1,0,0,0.0,0,1.0,0.018518518518518517
492.0,428,1301.4862526505883,9,492_dev_0,0,0,0,0,0.0,0,1.0,0.0
22.0,51,2678.414981456226,15,22_dev_1,0,0,0,0,0.0,0,1.0,0.0
848.0,442,2568.192153947532,19,848_dev_0,0,0,0,0,0.0,0,1.0,0.01098901098901099
169.0,283,5926.951112793038,16,169.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
857.0,127,2761.6364537584877,18,857_dev_0,0,0,0,0,0.0,0,1.0,0.02531645569620253
534.0,236,3977.1222918376793,6,534_dev_0,0,0,0,0,0.0,0,1.0,0.0
536.0,415,4176.6611639342855,16,536_dev_2,0,0,0,0,0.0,0,1.0,0.0
898.0,36,1358.8080194364093,19,898_dev_1,0,0,0,0,0.0,0,1.0,0.0
712.0,213,3594.970286768034,9,712_dev_2,0,0,0,0,0.0,0,1.0,0.0
631.0,386,318.75843707707554,20,631_dev_0,0,0,0,0,0.0,0,1.0,0.03225806451612903
327.0,171,4470.61764975155,9,327.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
174.0,274,2802.542110693709,13,174_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2622549019607843
505.0,26,1228.0044650861153,11,505_dev_0,0,0,0,0,0.0,0,1.0,0.0
155.0,197,1293.7341266691292,14,155_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2096317280453258
298.0,484,3242.059706723419,15,298_dev_1,0,0,0,0,0.0,0,1.0,0.014492753623188406
918.0,350,7506.991852930866,21,918_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.18703241895261846
761.0,421,2173.413665958737,23,761_dev_1,0,0,0,0,0.0,0,1.0,0.0
184.0,136,3352.9546845972,6,184_dev_1,0,0,0,0,0.0,0,1.0,0.009708737864077669
908.0,358,2750.2647843624463,9,908.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
515.0,399,1769.2805569526777,18,515_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.20448877805486285
859.0,353,1626.9499370456674,7,859_dev_1,0,0,0,0,0.0,0,1.0,0.0
715.0,402,4820.789653340395,14,715_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20207253886010362
150.0,358,5083.380885632188,12,150_dev_1,0,0,0,0,0.0,0,1.0,0.0
735.0,371,4465.60017483734,16,735_dev_0,0,0,0,0,0.0,0,1.0,0.0
352.0,89,2113.273001018646,21,352_dev_0,0,0,0,0,0.0,0,1.0,0.0
614.0,478,1339.2270867535594,13,614_dev_1,0,0,0,0,0.0,0,1.0,0.0
155.0,118,1799.9867762975728,17,155.0_new_dev,1,0,0,0,0.0,0,1.0,0.0125
647.0,260,3960.8214037477273,17,647_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.20789473684210527
360.0,41,1078.5013063185477,17,360_dev_1,0,0,0,0,0.0,0,1.0,0.013888888888888888
175.0,394,1652.7829785420452,17,175.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.2481012658227848
898.0,72,100.0,16,898_dev_1,0,0,0,0,0.0,0,1.0,0.0
629.0,402,2962.9523543798914,10,629_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.20207253886010362
520.0,165,6659.865896491701,16,520_dev_0,0,0,1,0,0.1,0,1.0,0.0
493.0,201,1831.4831368924183,20,493_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.22
928.0,391,3138.6585765908635,15,928_dev_0,0,0,0,0,0.0,0,1.0,0.015625
474.0,427,3251.820568731103,12,474_dev_0,0,0,0,0,0.0,0,1.0,0.0
528.0,236,1857.7255361651316,17,528_dev_0,0,0,0,0,0.0,0,1.0,0.0
440.0,256,1477.8831478351328,19,440_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.23770491803278687
97.0,436,2728.512172233502,3,97.0_new_dev,1,1,0,1,0.5,0,0.000689655172413793,0.2190721649484536
352.0,230,6354.703450867768,15,352_dev_0,0,0,0,0,0.0,0,1.0,0.013333333333333334
447.0,267,100.0,11,447_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.20673076923076922
278.0,260,3855.3690069082986,14,278_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.20789473684210527
538.0,375,2736.6837371918227,18,538_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.18181818181818182
38.0,402,5189.007541470624,14,38_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20207253886010362
778.0,109,3167.929825936729,19,778.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
718.0,260,1986.1653308948253,15,718_dev_2,0,0,0,1,0.2,1,0.000689655172413793,0.20789473684210527
126.0,59,3827.962042236136,7,126_dev_0,0,0,0,0,0.0,0,1.0,0.0
56.0,375,1309.612599923522,13,56_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.18181818181818182
612.0,318,3321.974583646244,7,612_dev_1,0,0,0,0,0.0,0,1.0,0.0
650.0,409,1247.096633143247,6,650_dev_0,0,0,0,0,0.0,0,1.0,0.0
656.0,469,3208.7589936027803,12,656_dev_0,0,0,0,0,0.0,0,1.0,0.0
299.0,414,1402.0697018794908,12,299_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.19662921348314608
298.0,493,2498.291591447793,18,298.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.21138211382113822
710.0,376,3551.155918270618,22,710.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
831.0,16,4489.266434711345,11,831_dev_1,0,0,0,0,0.0,0,1.0,0.0
361.0,354,3024.712300963241,20,361_dev_2,0,0,0,1,0.2,1,0.000689655172413793,0.21899736147757257
463.0,260,1383.5097078549827,9,463_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.20789473684210527
204.0,444,2310.1193161045403,12,204_dev_1,0,0,0,0,0.0,0,1.0,0.0
694.0,493,1288.112572229458,10,694_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.21138211382113822
424.0,256,1618.0737778547973,17,424_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.23770491803278687
995.0,164,1221.6430327151866,9,995_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.19667590027700832
569.0,162,2693.027676388212,14,569_dev_0,0,0,0,0,0.0,0,1.0,0.013888888888888888
447.0,419,6098.15005586275,19,447_dev_0,0,0,0,0,0.0,0,1.0,0.0
310.0,323,3299.7837452293675,18,310_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.17647058823529413
802.0,152,6561.775456727601,16,802_dev_0,0,0,1,1,0.7000000000000001,1,0.000689655172413793,0.22254335260115607
278.0,499,4157.441532157316,16,278_dev_0,0,0,0,0,0.0,0,1.0,0.0
363.0,285,2443.324734930566,12,363_dev_0,0,0,0,0,0.0,0,1.0,0.0
67.0,317,7996.883380311696,8,67_dev_0,0,0,0,0,0.0,0,1.0,0.0
586.0,248,1034.555721681391,19,586_dev_0,0,0,0,0,0.0,0,1.0,0.011363636363636364
399.0,7,6419.630636953032,9,399_dev_0,0,0,0,0,0.0,0,1.0,0.0
814.0,293,5230.022957970976,12,814.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.21238938053097345
11.0,63,4486.703887165431,16,11_dev_0,0,0,0,0,0.0,0,1.0,0.0
492.0,223,1930.660613786963,8,492_dev_0,0,0,0,0,0.0,0,1.0,0.012345679012345678
390.0,482,5521.647983224296,20,390_dev_0,0,0,0,0,0.0,0,1.0,0.0
431.0,422,433.13238369266855,10,431_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.2430379746835443
415.0,152,2870.3095921402773,15,415_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.22254335260115607
700.0,121,2016.4290301191077,14,700_dev_0,0,0,0,0,0.0,0,1.0,0.0
459.0,256,1832.697082329384,0,459_dev_1,0,1,0,1,0.2,0,0.000689655172413793,0.23770491803278687
37.0,104,689.8631481251897,18,37_dev_0,0,0,0,0,0.0,0,1.0,0.012048192771084338
322.0,383,4333.103332872922,10,322.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.1891891891891892
433.0,356,1498.70635815931,22,433.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
35.0,70,5043.112974776599,11,35_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.21481481481481482
406.0,92,3368.605126616599,23,406_dev_1,0,0,0,0,0.0,0,1.0,0.017543859649122806
229.0,482,6067.368533712855,12,229_dev_1,0,0,0,0,0.0,0,1.0,0.0
701.0,382,1359.7327179413724,23,701_dev_1,0,0,0,0,0.0,0,1.0,0.0
505.0,70,317.03745111527815,15,505_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21481481481481482
668.0,432,864.9237979482307,19,668_dev_0,0,0,0,0,0.0,0,1.0,0.0
996.0,242,1537.8948246783457,10,996_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.18507462686567164
913.0,70,3552.5784953861225,22,913.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.21481481481481482
630.0,233,7599.23476107868,19,630_dev_0,0,0,1,0,0.1,0,1.0,0.011235955056179775
955.0,3,2299.2388063539347,11,955_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2
244.0,195,1007.0293683219936,21,244_dev_0,0,0,0,0,0.0,0,1.0,0.0
538.0,228,5496.077776519524,20,538_dev_0,0,0,0,0,0.0,0,1.0,0.0
8.0,235,3202.763214969773,11,8.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.23369565217391305
463.0,478,3903.5824277160327,9,463_dev_0,0,0,0,0,0.0,0,1.0,0.0
509.0,194,6134.460888103982,13,509_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.2536873156342183
672.0,439,1046.0930934408598,5,672_dev_1,0,1,0,0,0.0,0,1.0,0.0
17.0,2,3312.63686920998,15,17_dev_0,0,0,0,0,0.0,0,1.0,0.016666666666666666
197.0,153,4481.25720517458,15,197_dev_0,0,0,0,0,0.0,0,1.0,0.010416666666666666
805.0,385,1680.504491356755,10,805_dev_2,0,0,0,0,0.0,0,1.0,0.0
433.0,94,1312.7155686693288,20,433_dev_0,0,0,0,0,0.0,0,1.0,0.0
79.0,379,1440.2092283971624,11,79_dev_0,0,0,0,0,0.0,0,1.0,0.0
239.0,245,3325.064141707109,15,239_dev_0,0,0,1,0,0.1,1,1.0,0.013513513513513514
239.0,401,1950.23969022471,11,239_dev_0,0,0,0,0,0.0,0,1.0,0.0
458.0,325,2366.038032694055,18,458_dev_1,0,0,0,0,0.0,0,1.0,0.0
765.0,75,4495.345569462098,0,765_dev_0,0,1,0,0,0.0,0,1.0,0.016666666666666666
0.0,242,4308.79407461982,18,0_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.18507462686567164
903.0,0,640.8329456174288,20,903_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
500.0,238,7113.881972819119,20,500_dev_2,0,0,0,0,0.0,0,1.0,0.0
59.0,274,2617.351635825284,19,59_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.2622549019607843
680.0,194,2673.556079628739,7,680_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2536873156342183
442.0,70,2318.7600358478394,11,442_dev_2,0,0,0,1,0.2,1,0.000689655172413793,0.21481481481481482
459.0,8,2600.6990778022964,20,459_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.22969187675070027
787.0,467,3146.563423637468,19,787_dev_0,0,0,0,0,0.0,0,1.0,0.011494252873563218
557.0,385,943.879224929754,15,557_dev_1,0,0,0,0,0.0,0,1.0,0.0
175.0,332,2262.7827609066567,9,175_dev_0,0,0,0,0,0.0,0,1.0,0.0
870.0,137,2563.661272309384,21,870_dev_0,0,0,0,0,0.0,0,1.0,0.015625
623.0,468,3479.134293586268,12,623_dev_0,0,0,0,0,0.0,0,1.0,0.0
297.0,70,638.910525802213,19,297_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.21481481481481482
108.0,298,844.883986331811,14,108_dev_0,0,0,0,0,0.0,0,1.0,0.0
631.0,225,100.0,18,631_dev_0,0,0,0,0,0.0,0,1.0,0.011235955056179775
871.0,167,1902.2031896398205,22,871_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.1846590909090909
652.0,109,1337.150905158588,16,652_dev_2,0,0,0,0,0.0,0,1.0,0.0
33.0,443,5087.717718856746,10,33_dev_1,0,0,0,0,0.0,0,1.0,0.0
60.0,73,2803.45102025004,17,60_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.24705882352941178
90.0,383,1479.167847184027,14,90_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.1891891891891892
304.0,88,2900.828310135038,14,304_dev_0,0,0,0,0,0.0,0,1.0,0.0
13.0,206,3019.406248077693,12,13_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.25067385444743934
516.0,66,2446.1370901480304,7,516_dev_0,0,0,0,0,0.0,0,1.0,0.023809523809523808
837.0,410,4193.678336540261,19,837_dev_0,0,0,0,0,0.0,0,1.0,0.021052631578947368
52.0,71,4606.446063594383,13,52_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.2074468085106383
483.0,87,2886.918393037632,12,483_dev_0,0,0,0,0,0.0,0,1.0,0.0
352.0,282,6127.72419199611,18,352_dev_1,0,0,0,0,0.0,0,1.0,0.0
14.0,313,929.1670189745304,12,14_dev_0,0,0,0,0,0.0,0,1.0,0.0
653.0,205,1029.4840833584813,17,653_dev_1,0,0,0,0,0.0,0,1.0,0.0
791.0,239,3657.8415625225393,13,791_dev_0,0,0,0,0,0.0,0,1.0,0.0
960.0,394,1188.0965874019394,15,960_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2481012658227848
166.0,216,818.9239632501747,7,166_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.18427518427518427
979.0,385,2387.797391008977,16,979_dev_0,0,0,0,0,0.0,0,1.0,0.0
172.0,8,4101.633817512384,10,172_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.22969187675070027
446.0,199,5085.753357808627,7,446_dev_0,0,0,0,0,0.0,0,1.0,0.013157894736842105
910.0,432,7421.307824794094,10,910_dev_2,0,0,1,0,0.1,0,1.0,0.0
873.0,375,4230.873311560659,5,873_dev_1,0,1,0,1,0.2,0,0.000689655172413793,0.18181818181818182
309.0,150,847.6864981195156,21,309_dev_1,0,0,0,0,0.0,0,1.0,0.0196078431372549
489.0,199,7834.899249098233,8,489_dev_0,0,0,0,0,0.0,0,1.0,0.013157894736842105
316.0,451,2909.6610352860785,22,316_dev_0,0,0,0,0,0.0,0,1.0,0.013157894736842105
974.0,29,1187.5263443864458,16,974_dev_0,0,0,0,0,0.0,0,1.0,0.0125
851.0,316,4200.837950595399,16,851_dev_2,0,0,0,0,0.0,0,1.0,0.015151515151515152
560.0,200,6313.168190405604,7,560.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.22727272727272727
647.0,312,4244.135477822299,21,647_dev_0,0,0,0,0,0.0,0,1.0,0.0
791.0,45,4358.160457822383,5,791.0_new_dev,1,1,0,0,0.3,0,1.0,0.012658227848101266
535.0,162,6745.757011305555,20,535_dev_2,0,0,0,0,0.0,0,1.0,0.013888888888888888
217.0,227,5894.089055244652,15,217_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.185378590078329
987.0,197,2656.8594988304467,10,987_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2096317280453258
199.0,343,100.0,21,199_dev_0,0,0,0,0,0.0,0,1.0,0.0
228.0,350,326.45839426152725,12,228_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18703241895261846
